MA_Ratio_1,MA_Ratio_2,MA_Ratio_3,rolling_corr_ret_6,rolling_corr_ret_7,rolling_corr_ret_8,rolling_var_3,rolling_var_4,spread
0.7942190794134238,0.7857980966543063,0.7785718570404754,0.37466065388397857,-0.17543510051430555,-0.4688571868218317,5.787624999999764e-06,6.654360999999798e-06,-0.10446999999999984
0.8025885866185,0.7942190794134238,0.7857980966543063,0.6414381452531034,0.37466065388397857,-0.17543510051430555,4.952349999999686e-06,5.787624999999764e-06,-0.11221999999999999
0.813907265660981,0.8025885866185,0.7942190794134238,0.5494009612811142,0.6414381452531034,0.37466065388397857,4.233187333332937e-06,4.952349999999686e-06,-0.11450999999999989
0.825786071160972,0.813907265660981,0.8025885866185,-0.2085178598663916,0.5494009612811142,0.6414381452531034,3.801679333332852e-06,4.233187333332937e-06,-0.11511999999999989
0.8367128894640611,0.825786071160972,0.813907265660981,-0.5992981734563634,-0.2085178598663916,0.5494009612811142,3.625983333332792e-06,3.801679333332852e-06,-0.11573000000000011
0.8474455732320726,0.8367128894640611,0.825786071160972,-0.1246203686809108,-0.5992981734563634,-0.2085178598663916,3.3509006666662076e-06,3.625983333332792e-06,-0.11656
0.8587820700551242,0.8474455732320726,0.8367128894640611,0.4443147181264149,-0.1246203686809108,-0.5992981734563634,3.889652666666203e-06,3.3509006666662076e-06,-0.11562000000000006
0.8707855121442062,0.8587820700551242,0.8474455732320726,-0.26941824815134097,0.4443147181264149,-0.1246203686809108,5.601949333332976e-06,3.889652666666203e-06,-0.10704999999999987
0.8797062913021053,0.8707855121442062,0.8587820700551242,-0.14641733830701603,-0.26941824815134097,0.4443147181264149,8.887175999999695e-06,5.601949333332976e-06,-0.11158000000000001
0.8906753990994676,0.8797062913021053,0.8707855121442062,-0.16095348493855616,-0.14641733830701603,-0.26941824815134097,9.59958066666645e-06,8.887175999999695e-06,-0.11255000000000015
0.9007628403424673,0.8906753990994676,0.8797062913021053,-0.1591750022302233,-0.16095348493855616,-0.14641733830701603,1.0100359333333174e-05,9.59958066666645e-06,-0.11257000000000006
0.91051098406247,0.9007628403424673,0.8906753990994676,-0.33280362213787346,-0.1591750022302233,-0.16095348493855616,1.028343899999985e-05,1.0100359333333174e-05,-0.11103000000000018
0.9179165521375278,0.91051098406247,0.9007628403424673,0.5216053701095744,-0.33280362213787346,-0.1591750022302233,1.02774416666665e-05,1.028343899999985e-05,-0.11264999999999992
0.9260995312655831,0.9179165521375278,0.91051098406247,-0.036756997470481056,0.5216053701095744,-0.33280362213787346,1.032218566666649e-05,1.02774416666665e-05,-0.11236000000000002
0.9338650825434966,0.9260995312655831,0.9179165521375278,0.03360857176181976,-0.036756997470481056,0.5216053701095744,1.0294258999999805e-05,1.032218566666649e-05,-0.10856999999999983
0.9399555549100204,0.9338650825434966,0.9260995312655831,-0.038289827698372206,0.03360857176181976,-0.036756997470481056,1.038197233333314e-05,1.0294258999999805e-05,-0.10734999999999983
0.9459059027150313,0.9399555549100204,0.9338650825434966,0.0573223809281806,-0.038289827698372206,0.03360857176181976,1.032067733333314e-05,1.038197233333314e-05,-0.10943000000000014
0.948603320461144,0.9459059027150313,0.9399555549100204,0.06393607162538091,0.0573223809281806,-0.038289827698372206,1.0041691666666462e-05,1.032067733333314e-05,-0.10905999999999993
0.9497015956422773,0.948603320461144,0.9459059027150313,0.7897056604831034,0.06393607162538091,0.0573223809281806,9.80891566666647e-06,1.0041691666666462e-05,-0.10428999999999977
0.9484456282940045,0.9497015956422773,0.948603320461144,0.24532424100840475,0.7897056604831034,0.06393607162538091,9.73850566666646e-06,9.80891566666647e-06,-0.10760000000000014
0.948359970398601,0.9484456282940045,0.9497015956422773,-0.8271461887888417,0.24532424100840475,0.7897056604831034,9.694741666666457e-06,9.73850566666646e-06,-0.10489000000000015
0.9466221467959951,0.948359970398601,0.9484456282940045,-0.8215167150306408,-0.8271461887888417,0.24532424100840475,9.165995666666713e-06,9.694741666666457e-06,-0.1044799999999999
0.9449964522041405,0.9466221467959951,0.948359970398601,-0.7694250524973503,-0.8215167150306408,-0.8271461887888417,1.0175269333333686e-05,9.165995666666713e-06,-0.1049500000000001
0.9480239826804654,0.9449964522041405,0.9466221467959951,-0.7042579723549063,-0.7694250524973503,-0.8215167150306408,1.284355733333397e-05,1.0175269333333686e-05,-0.10532000000000008
0.9485251253351992,0.9480239826804654,0.9449964522041405,0.06683873449782608,-0.7042579723549063,-0.7694250524973503,1.3879694000000724e-05,1.284355733333397e-05,-0.10790999999999995
0.9496989570321601,0.9485251253351992,0.9480239826804654,0.11733138843660215,0.06683873449782608,-0.7042579723549063,1.4977816666667501e-05,1.3879694000000724e-05,-0.10488999999999993
0.9493914247985429,0.9496989570321601,0.9485251253351992,0.33190908578844447,0.11733138843660215,0.06683873449782608,1.6055077666667624e-05,1.4977816666667501e-05,-0.10175000000000001
0.9485227739993098,0.9493914247985429,0.9496989570321601,0.12574809231806638,0.33190908578844447,0.11733138843660215,1.7913541000001104e-05,1.6055077666667624e-05,-0.10321000000000002
0.9476417906194116,0.9485227739993098,0.9493914247985429,0.39899119627687024,0.12574809231806638,0.33190908578844447,1.8426241666667932e-05,1.7913541000001104e-05,-0.10406999999999988
0.9468811014991275,0.9476417906194116,0.9485227739993098,0.14970054049145923,0.39899119627687024,0.12574809231806638,2.1908485666668304e-05,1.8426241666667932e-05,-0.10392000000000001
0.9483031273061847,0.9468811014991275,0.9476417906194116,0.944391667445878,0.14970054049145923,0.39899119627687024,2.5496205666668657e-05,2.1908485666668304e-05,-0.1000399999999999
0.9489710011044562,0.9483031273061847,0.9468811014991275,-0.3740134243939218,0.944391667445878,0.14970054049145923,3.1028242333335576e-05,2.5496205666668657e-05,-0.10509000000000013
0.9505602454385544,0.9489710011044562,0.9483031273061847,-0.16269829841525305,-0.3740134243939218,0.944391667445878,3.6362908333335775e-05,3.1028242333335576e-05,-0.10761999999999983
0.9533765279540447,0.9505602454385544,0.9489710011044562,-0.25876915320381955,-0.16269829841525305,-0.3740134243939218,3.8995258333335906e-05,3.6362908333335775e-05,-0.1065999999999998
0.9581888540174899,0.9533765279540447,0.9505602454385544,-0.30844267077340226,-0.25876915320381955,-0.16269829841525305,4.257136766666964e-05,3.8995258333335906e-05,-0.10582999999999987
0.960363019997652,0.9581888540174899,0.9533765279540447,-0.6530612203370738,-0.30844267077340226,-0.25876915320381955,4.645384900000343e-05,4.257136766666964e-05,-0.1047499999999999
0.963936547375864,0.960363019997652,0.9581888540174899,-0.7576574204421828,-0.6530612203370738,-0.30844267077340226,5.108758900000391e-05,4.645384900000343e-05,-0.1079699999999999
0.969334463254567,0.963936547375864,0.960363019997652,-0.014903831904921252,-0.7576574204421828,-0.6530612203370738,5.232317500000449e-05,5.108758900000391e-05,-0.11185
0.9763102018431573,0.969334463254567,0.963936547375864,0.21894416381946488,-0.014903831904921252,-0.7576574204421828,5.366048433333824e-05,5.232317500000449e-05,-0.10901000000000005
0.9814513371686806,0.9763102018431573,0.969334463254567,0.17992059539323849,0.21894416381946488,-0.014903831904921252,5.3751222333338684e-05,5.366048433333824e-05,-0.10760000000000014
0.9839458202488371,0.9814513371686806,0.9763102018431573,0.11894956329215482,0.17992059539323849,0.21894416381946488,5.297972433333933e-05,5.3751222333338684e-05,-0.10854999999999992
0.9880896079651522,0.9839458202488371,0.9814513371686806,0.17868786335801057,0.11894956329215482,0.17992059539323849,5.0530611000006495e-05,5.297972433333933e-05,-0.10912999999999995
0.9946403497614466,0.9880896079651522,0.9839458202488371,-0.14678993293978349,0.17868786335801057,0.11894956329215482,4.43936276666734e-05,5.0530611000006495e-05,-0.1109500000000001
1.000690441320603,0.9946403497614466,0.9880896079651522,-0.026637342312347913,-0.14678993293978349,0.17868786335801057,3.958048766667347e-05,4.43936276666734e-05,-0.11016000000000004
1.0056234969426374,1.000690441320603,0.9946403497614466,-0.11924204299291315,-0.026637342312347913,-0.14678993293978349,3.1812837666673574e-05,3.958048766667347e-05,-0.10837999999999992
1.0097348267243396,1.0056234969426374,1.000690441320603,-0.09552563318905508,-0.11924204299291315,-0.026637342312347913,2.2274231000006823e-05,3.1812837666673574e-05,-0.11124999999999985
1.0175586708619755,1.0097348267243396,1.0056234969426374,-0.2710800165737426,-0.09552563318905508,-0.11924204299291315,1.9567659000006665e-05,2.2274231000006823e-05,-0.11359999999999992
1.0232088129086254,1.0175586708619755,1.0097348267243396,0.6225342432303597,-0.2710800165737426,-0.09552563318905508,1.938493100000662e-05,1.9567659000006665e-05,-0.11366999999999994
1.027943148028077,1.0232088129086254,1.0175586708619755,0.8274211000105893,0.6225342432303597,-0.2710800165737426,1.9580364333339843e-05,1.938493100000662e-05,-0.11851999999999996
1.0355631872783806,1.027943148028077,1.0232088129086254,0.7884226011906766,0.8274211000105893,0.6225342432303597,1.811199766667294e-05,1.9580364333339843e-05,-0.12051999999999996
1.0444930423976735,1.0355631872783806,1.027943148028077,0.9737629878088983,0.7884226011906766,0.8274211000105893,1.5467537666672757e-05,1.811199766667294e-05,-0.11960000000000015
1.0534892962488922,1.0444930423976735,1.0355631872783806,0.29129242512124853,0.9737629878088983,0.7884226011906766,1.1925108333339404e-05,1.5467537666672757e-05,-0.11650000000000005
1.0590602125029156,1.0534892962488922,1.0444930423976735,0.24660349406572613,0.29129242512124853,0.9737629878088983,9.421892333339384e-06,1.1925108333339404e-05,-0.11908000000000007
1.06214392146551,1.0590602125029156,1.0534892962488922,-0.14092744740044771,0.24660349406572613,0.29129242512124853,6.297254333339302e-06,9.421892333339384e-06,-0.11829
1.0651557083054424,1.06214392146551,1.0590602125029156,-0.14417592454328035,-0.14092744740044771,0.24660349406572613,5.538075000005946e-06,6.297254333339302e-06,-0.11968000000000001
1.0700035503179717,1.0651557083054424,1.06214392146551,-0.6145312064496724,-0.14417592454328035,-0.14092744740044771,4.812875000005928e-06,5.538075000005946e-06,-0.11535999999999991
1.071768580661198,1.0700035503179717,1.0651557083054424,-0.06785775200099416,-0.6145312064496724,-0.14417592454328035,4.745241000005915e-06,4.812875000005928e-06,-0.11156999999999995
1.0715389168282852,1.071768580661198,1.0700035503179717,-0.032815928957948846,-0.06785775200099416,-0.6145312064496724,4.836107666672585e-06,4.745241000005915e-06,-0.11094999999999988
1.069127145366825,1.0715389168282852,1.071768580661198,0.34475863150846087,-0.032815928957948846,-0.06785775200099416,4.798917666672567e-06,4.836107666672585e-06,-0.11115000000000008
1.067797992580308,1.069127145366825,1.0715389168282852,-0.0198770308839586,0.34475863150846087,-0.032815928957948846,6.8942526666726655e-06,4.798917666672567e-06,-0.11063
1.0671481168554848,1.067797992580308,1.069127145366825,0.15852025582945856,-0.0198770308839586,0.34475863150846087,9.482787666672751e-06,6.8942526666726655e-06,-0.11099999999999999
1.064905488499203,1.0671481168554848,1.067797992580308,-0.27717330893218683,0.15852025582945856,-0.0198770308839586,1.1692316666672767e-05,9.482787666672751e-06,-0.11382000000000003
1.0627227133534045,1.064905488499203,1.0671481168554848,-0.7186809472114328,-0.27717330893218683,0.15852025582945856,1.3528456000006152e-05,1.1692316666672767e-05,-0.11883999999999983
1.0630578648065254,1.0627227133534045,1.064905488499203,-0.3501179880451825,-0.7186809472114328,-0.27717330893218683,1.4057036000006144e-05,1.3528456000006152e-05,-0.12022
1.0613401205272706,1.0630578648065254,1.0627227133534045,-0.042264765008727154,-0.3501179880451825,-0.7186809472114328,1.4537761000006132e-05,1.4057036000006144e-05,-0.1196600000000001
1.058231208602612,1.0613401205272706,1.0630578648065254,0.6883583208928913,-0.042264765008727154,-0.3501179880451825,1.4939472333339384e-05,1.4537761000006132e-05,-0.11902999999999997
1.0554510375255537,1.058231208602612,1.0613401205272706,-0.3736961229254678,0.6883583208928913,-0.042264765008727154,1.5606984333339338e-05,1.4939472333339384e-05,-0.11000999999999994
1.049992895976451,1.0554510375255537,1.058231208602612,-0.6439324294484493,-0.3736961229254678,0.6883583208928913,1.6157917333339276e-05,1.5606984333339338e-05,-0.11953999999999998
1.0473684847897695,1.049992895976451,1.0554510375255537,-0.35428477620840626,-0.6439324294484493,-0.3736961229254678,1.780527733333922e-05,1.6157917333339276e-05,-0.11491000000000007
1.0430331137351192,1.0473684847897695,1.049992895976451,-0.16989465685181887,-0.35428477620840626,-0.6439324294484493,1.83167526666725e-05,1.780527733333922e-05,-0.11410000000000009
1.0378771886440814,1.0430331137351192,1.0473684847897695,0.7639481712065074,-0.16989465685181887,-0.35428477620840626,1.9694242666672308e-05,1.83167526666725e-05,-0.11408000000000018
1.035498825096564,1.0378771886440814,1.0430331137351192,0.7711031834627172,0.7639481712065074,-0.16989465685181887,1.9535989333338707e-05,1.9694242666672308e-05,-0.11372000000000004
1.0355749959699638,1.035498825096564,1.0378771886440814,0.1284417426489585,0.7711031834627172,0.7639481712065074,1.796694400000529e-05,1.9535989333338707e-05,-0.12319999999999998
1.0405674327496892,1.0355749959699638,1.035498825096564,-0.15529081043538567,0.1284417426489585,0.7711031834627172,1.6307732666671844e-05,1.796694400000529e-05,-0.12200000000000011
1.044934157098265,1.0405674327496892,1.0355749959699638,-0.2792061051444932,-0.15529081043538567,0.1284417426489585,1.2978666666671762e-05,1.6307732666671844e-05,-0.12134
1.0492846452155868,1.044934157098265,1.0405674327496892,-0.2650193968062374,-0.2792061051444932,-0.15529081043538567,1.0483622666671658e-05,1.2978666666671762e-05,-0.12185000000000024
1.053580929703214,1.0492846452155868,1.044934157098265,-0.2699120234860621,-0.2650193968062374,-0.2792061051444932,8.31514100000488e-06,1.0483622666671658e-05,-0.12180999999999997
1.0571374098104758,1.053580929703214,1.0492846452155868,0.4030784304832049,-0.2699120234860621,-0.2650193968062374,7.214212333338156e-06,8.31514100000488e-06,-0.12060000000000004
1.0574186665142524,1.0571374098104758,1.053580929703214,0.7357254387059264,0.4030784304832049,-0.2699120234860621,5.664062333338133e-06,7.214212333338156e-06,-0.12039
1.0568566807998185,1.0574186665142524,1.0571374098104758,0.41443750215370906,0.7357254387059264,0.4030784304832049,4.526240666671495e-06,5.664062333338133e-06,-0.12017999999999995
1.0566065562461795,1.0568566807998185,1.0574186665142524,0.1751615635985923,0.41443750215370906,0.7357254387059264,3.7347593333382393e-06,4.526240666671495e-06,-0.11929000000000012
1.0564181585358465,1.0566065562461795,1.0568566807998185,0.13678903057925565,0.1751615635985923,0.41443750215370906,3.0366073333382864e-06,3.7347593333382393e-06,-0.11979000000000006
1.061705859703664,1.0564181585358465,1.0566065562461795,0.08068166883603839,0.13678903057925565,0.1751615635985923,2.796419333338295e-06,3.0366073333382864e-06,-0.12013999999999991
1.060412798044579,1.061705859703664,1.0564181585358465,-0.3996145012465353,0.08068166883603839,0.13678903057925565,3.7912140000050854e-06,2.796419333338295e-06,-0.12007999999999996
1.0624085060482324,1.060412798044579,1.061705859703664,-0.15956996637033757,-0.3996145012465353,0.08068166883603839,4.880880666671827e-06,3.7912140000050854e-06,-0.12142000000000008
1.065626472726584,1.0624085060482324,1.060412798044579,0.2640524638652188,-0.15956996637033757,-0.3996145012465353,6.143616666671897e-06,4.880880666671827e-06,-0.11406000000000005
1.0654266572428792,1.065626472726584,1.0624085060482324,0.39633342708554464,0.2640524638652188,-0.15956996637033757,7.2529373333386085e-06,6.143616666671897e-06,-0.11742000000000008
1.0668098094190301,1.0654266572428792,1.065626472726584,-0.6175538266566207,0.39633342708554464,0.2640524638652188,7.86968933333863e-06,7.2529373333386085e-06,-0.11402999999999985
1.06121251691411,1.0668098094190301,1.0654266572428792,-0.31490908227805897,-0.6175538266566207,0.39633342708554464,8.497737333338732e-06,7.86968933333863e-06,-0.11461999999999994
1.056565532344615,1.06121251691411,1.0668098094190301,-0.22241898420143968,-0.31490908227805897,-0.6175538266566207,8.549859333338751e-06,8.497737333338732e-06,-0.11541000000000001
1.0522084035360924,1.056565532344615,1.06121251691411,0.7325472460996959,-0.22241898420143968,-0.31490908227805897,8.37821233333876e-06,8.549859333338751e-06,-0.11462000000000017
1.0470377825129713,1.0522084035360924,1.056565532344615,-0.6644422214763175,0.7325472460996959,-0.22241898420143968,8.154139000005454e-06,8.37821233333876e-06,-0.11196000000000006
1.0409128352558248,1.0470377825129713,1.0522084035360924,-0.2988699628670305,-0.6644422214763175,0.7325472460996959,7.882175000005433e-06,8.154139000005454e-06,-0.11468999999999996
1.036736600145536,1.0409128352558248,1.0470377825129713,-0.12682183451624013,-0.2988699628670305,-0.6644422214763175,7.92613100000544e-06,7.882175000005433e-06,-0.11553999999999998
1.0325066605734103,1.036736600145536,1.0409128352558248,-0.15911367424510975,-0.12682183451624013,-0.2988699628670305,8.038091000005508e-06,7.92613100000544e-06,-0.11550000000000016
1.0287932917243265,1.0325066605734103,1.036736600145536,-0.3287192019470507,-0.15911367424510975,-0.12682183451624013,8.218971000005546e-06,8.038091000005508e-06,-0.11636000000000002
1.0256850180325114,1.0287932917243265,1.0325066605734103,0.7250275858324609,-0.3287192019470507,-0.15911367424510975,8.259937333338901e-06,8.218971000005546e-06,-0.11939000000000011
1.0236564084396347,1.0256850180325114,1.0287932917243265,-0.5611470348248936,0.7250275858324609,-0.3287192019470507,8.315162666672234e-06,8.259937333338901e-06,-0.11543000000000014
1.0196402586051354,1.0236564084396347,1.0256850180325114,0.13822043043568058,-0.5611470348248936,0.7250275858324609,8.284087666672223e-06,8.315162666672234e-06,-0.11841999999999997
1.0171066854466246,1.0196402586051354,1.0236564084396347,0.23454236348695787,0.13822043043568058,-0.5611470348248936,7.31402766667217e-06,8.284087666672223e-06,-0.1173900000000001
1.0136253155090214,1.0171066854466246,1.0196402586051354,0.09449956470989805,0.23454236348695787,0.13822043043568058,6.553647666672091e-06,7.31402766667217e-06,-0.11800999999999995
1.0143780219164786,1.0136253155090214,1.0171066854466246,0.07989827144508625,0.09449956470989805,0.23454236348695787,5.522544333338667e-06,6.553647666672091e-06,-0.11789000000000005
1.0127450546532728,1.0143780219164786,1.0136253155090214,-0.21666387492898703,0.07989827144508625,0.09449956470989805,4.778558333338637e-06,5.522544333338667e-06,-0.11448999999999998
1.0116839223366916,1.0127450546532728,1.0143780219164786,0.4572563330575485,-0.21666387492898703,0.07989827144508625,3.908994333338519e-06,4.778558333338637e-06,-0.11582000000000003
1.0110001405360585,1.0116839223366916,1.0127450546532728,0.49615964418652636,0.4572563330575485,-0.21666387492898703,3.339524333338407e-06,3.908994333338519e-06,-0.11969000000000007
1.0116327330314436,1.0110001405360585,1.0116839223366916,0.570710607000054,0.49615964418652636,0.4572563330575485,3.3954443333382735e-06,3.339524333338407e-06,-0.12157000000000018
1.0131325898933645,1.0116327330314436,1.0110001405360585,0.5139455890734236,0.570710607000054,0.49615964418652636,3.901302333338173e-06,3.3954443333382735e-06,-0.12156000000000011
1.0167469637543491,1.0131325898933645,1.0116327330314436,0.0814299502145509,0.5139455890734236,0.570710607000054,5.008342333338041e-06,3.901302333338173e-06,-0.12217999999999996
1.0193565039835364,1.0167469637543491,1.0131325898933645,0.5320209567892071,0.0814299502145509,0.5139455890734236,6.287732666671251e-06,5.008342333338041e-06,-0.12028000000000016
1.020478836618001,1.0193565039835364,1.0167469637543491,-0.3451678940389136,0.5320209567892071,0.0814299502145509,6.856679333337806e-06,6.287732666671251e-06,-0.12322000000000011
1.0228732766964934,1.020478836618001,1.0193565039835364,-0.7080978721484149,-0.3451678940389136,0.5320209567892071,7.524250000004421e-06,6.856679333337806e-06,-0.12517
1.0255266211592369,1.0228732766964934,1.020478836618001,-0.8685232720362649,-0.7080978721484149,-0.3451678940389136,7.959450666671029e-06,7.524250000004421e-06,-0.1253200000000001
1.0268821752680333,1.0255266211592369,1.0228732766964934,-0.6450421528195655,-0.8685232720362649,-0.7080978721484149,8.383739333337588e-06,7.959450666671029e-06,-0.12470999999999988
1.030671512981854,1.0268821752680333,1.0255266211592369,0.27953830559130033,-0.6450421528195655,-0.8685232720362649,8.744944333337511e-06,8.383739333337588e-06,-0.1251500000000001
1.0326103057636344,1.030671512981854,1.0268821752680333,-0.43912730862582106,0.27953830559130033,-0.6450421528195655,9.170334333337396e-06,8.744944333337511e-06,-0.1269
1.0357506685343183,1.0326103057636344,1.030671512981854,0.10480110043846493,-0.43912730862582106,0.27953830559130033,8.334805666670585e-06,9.170334333337396e-06,-0.12211999999999978
1.0364879730001264,1.0357506685343183,1.0326103057636344,0.4313749196166291,0.10480110043846493,-0.43912730862582106,7.407866666670378e-06,8.334805666670585e-06,-0.12226999999999988
1.0374265903580455,1.0364879730001264,1.0357506685343183,0.18604826622556617,0.4313749196166291,0.10480110043846493,6.24495600000347e-06,7.407866666670378e-06,-0.11891000000000007
1.0389942050027012,1.0374265903580455,1.0364879730001264,0.05903906158616679,0.18604826622556617,0.4313749196166291,5.852059000003351e-06,6.24495600000347e-06,-0.11914999999999987
1.0398211566440623,1.0389942050027012,1.0374265903580455,-0.47875142490732747,0.05903906158616679,0.18604826622556617,7.019329000003391e-06,5.852059000003351e-06,-0.11795
1.0377133532009053,1.0398211566440623,1.0389942050027012,-0.2582558024742659,-0.47875142490732747,0.05903906158616679,7.643325666670114e-06,7.019329000003391e-06,-0.11646999999999985
1.0342214255783664,1.0377133532009053,1.0398211566440623,0.31768556441455514,-0.2582558024742659,-0.47875142490732747,8.105524000003474e-06,7.643325666670114e-06,-0.12671999999999994
1.0356008223815907,1.0342214255783664,1.0377133532009053,0.014996136237124574,0.31768556441455514,-0.2582558024742659,8.69402100000354e-06,8.105524000003474e-06,-0.12641999999999998
1.0365013153627156,1.0356008223815907,1.0342214255783664,0.31067589268684204,0.014996136237124574,0.31768556441455514,9.398125000003609e-06,8.69402100000354e-06,-0.12644999999999995
1.039047617976036,1.0365013153627156,1.0356008223815907,0.09399948847525944,0.31067589268684204,0.014996136237124574,9.384764333336943e-06,9.398125000003609e-06,-0.12746999999999997
1.0406248313575932,1.039047617976036,1.0365013153627156,-0.7075518674101491,0.09399948847525944,0.31067589268684204,9.48132233333694e-06,9.384764333336943e-06,-0.12678999999999996
1.040694245513522,1.0406248313575932,1.039047617976036,-0.14653396099661187,-0.7075518674101491,0.09399948847525944,9.692507666670278e-06,9.48132233333694e-06,-0.12406000000000006
1.0391040383598724,1.040694245513522,1.0406248313575932,-0.30986842774433954,-0.14653396099661187,-0.7075518674101491,9.990025000003623e-06,9.692507666670278e-06,-0.12255000000000016
